"EC1","EC2","EC3","EC4","Compound ID (KEGG)","Reaction ID (KEGG)","Reaction direction (KEGG)","Organism ID","Publication ID","Temperature","pH","KM (uM)","kcat (1/sec)"
1,1,1,8,111,842,1,395,1972300,"NaN","NaN",130,"NaN"
1,1,1,8,111,842,1,1038,11952000,25,9,"1.37E+05","NaN"
1,1,1,8,111,842,1,1091,10744000,"NaN","NaN",120,"NaN"
1,1,1,8,111,842,1,1277,2720000,"NaN","NaN",12,"NaN"
1,1,1,8,111,842,1,1337,14695,"NaN","NaN",330,188
1,1,1,8,111,842,1,1505,12690000,25,7.5,260,19000
1,1,1,8,111,842,1,11,-668,20,7,"NaN",390
1,1,1,9,3,1896,-1,9,10487000,"NaN","NaN",100,"NaN"
1,1,1,9,3,1896,-1,28,15177000,22,8.2,"3.23E+05","NaN"
1,1,1,9,3,1896,-1,99,15624000,"NaN",9,381,17.5
1,1,1,9,3,1896,-1,171,10780000,"NaN","NaN",38,"NaN"
1,1,1,9,3,1896,-1,198,17344000,"NaN","NaN","5.00E+05","NaN"
1,1,1,9,3,1896,-1,1057,-727,"NaN","NaN",140,"NaN"
1,1,1,9,3,1896,-1,1593,17344000,"NaN","NaN","4.30E+05","NaN"
1,1,1,9,3,1896,-1,182,16531000,"NaN",7,348,27.2
1,1,1,9,4,1896,1,9,10487000,"NaN","NaN",240,"NaN"
1,1,1,9,4,1896,1,631,-723,"NaN","NaN",37,"NaN"
1,1,1,9,310,1896,1,9,10487000,"NaN","NaN",1100,"NaN"
1,1,1,9,310,1896,1,95,13654000,"NaN","NaN",660,"NaN"
1,1,1,9,310,1896,1,1593,-726,25,9,10000,"NaN"
1,1,1,9,310,1896,1,1597,15803000,35,7.5,2000,302.9
1,1,1,9,310,1896,1,1593,12604000,25,7.5,"NaN",1800
1,1,1,9,379,1896,-1,9,10487000,"NaN","NaN",25000,"NaN"
1,1,1,9,379,1896,-1,28,15177000,22,8.2,12000,"NaN"
1,1,1,9,379,1896,-1,99,15624000,"NaN",9,21700,"NaN"
1,1,1,9,379,1896,-1,171,10780000,"NaN","NaN",49800,"NaN"
1,1,1,9,379,1896,-1,404,3886600,"NaN","NaN",7100,"NaN"
1,1,1,9,379,1896,-1,630,-724,"NaN","NaN",11000,"NaN"
1,1,1,9,379,1896,-1,631,-723,"NaN","NaN",18500,"NaN"
1,1,1,9,379,1896,-1,1057,-727,"NaN","NaN",94000,"NaN"
1,1,1,9,379,1896,-1,1590,3886600,"NaN","NaN",16400,"NaN"
1,1,1,9,379,1896,-1,1591,3886600,"NaN","NaN",12600,"NaN"
1,1,1,9,379,1896,-1,1593,-732,"NaN","NaN",39,"NaN"
1,1,1,9,379,1896,-1,182,16531000,"NaN",7,13700,24.6
1,1,1,9,379,1896,-1,1597,15803000,35,7.5,4000,2644
1,1,1,9,379,1896,-1,1593,12604000,25,7.5,"NaN",170
1,1,1,10,5,1904,1,4,11883000,25,7,5,"NaN"
1,1,1,10,5,1904,1,8,12604000,"NaN","NaN",7,25
1,1,1,10,5,1904,1,13,17262000,"NaN","NaN",2.6,"NaN"
1,1,1,10,5,1904,1,27,11883000,25,7,3,"NaN"
1,1,1,10,5,1904,1,97,-35,"NaN","NaN",30,"NaN"
1,1,1,10,5,1904,1,7,11883000,25,7,"NaN",1.5
1,1,1,10,5,1904,1,4,11883000,25,7,"NaN",34
1,1,1,10,5,1904,1,95,11883000,25,7,"NaN",26
1,1,1,10,5,1904,1,27,11883000,25,7,"NaN",27
1,1,1,10,6,1904,-1,4,12604000,"NaN","NaN",3,"NaN"
1,1,1,10,6,1904,-1,7,11883000,25,7,1,"NaN"
1,1,1,10,6,1904,-1,13,17262000,"NaN","NaN",153,"NaN"
1,1,1,10,6,1904,-1,97,-35,"NaN","NaN",130,"NaN"
1,1,1,10,6,1904,-1,95,11883000,25,7,2,23
1,1,1,10,6,1904,-1,8,12604000,25,7,"NaN",9.5
1,1,1,10,6,1904,-1,7,11883000,25,7,"NaN",0.65
1,1,1,10,6,1904,-1,4,11883000,25,7,"NaN",15
1,1,1,10,6,1904,-1,8,11883000,25,7,"NaN",10
1,1,1,10,6,1904,-1,27,11883000,25,7,"NaN",26
1,1,1,10,312,1904,1,4,11883000,25,7,240,"NaN"
1,1,1,10,312,1904,1,7,11883000,25,7,210,"NaN"
1,1,1,10,312,1904,1,8,11883000,25,7,230,"NaN"
1,1,1,10,312,1904,1,27,11883000,25,7,260,6
1,1,1,10,312,1904,1,95,13654000,"NaN","NaN",290,"NaN"
1,1,1,10,312,1904,1,97,-35,"NaN","NaN",17000,"NaN"
1,1,1,10,312,1904,1,103,14737000,30,7,9600,"NaN"
1,1,1,10,312,1904,1,95,11883000,25,7,50,"NaN"
1,1,1,10,312,1904,1,7,11883000,25,7,"NaN",0.65
1,1,1,10,312,1904,1,4,11883000,25,7,"NaN",37
1,1,1,10,312,1904,1,8,11883000,25,7,"NaN",39
1,1,1,10,379,1904,-1,13,17262000,"NaN","NaN","1.24E+06",5.6
1,1,1,10,379,1904,-1,97,-35,"NaN","NaN","9.25E+05","NaN"
1,1,1,10,379,1904,-1,98,3886600,"NaN","NaN",72000,"NaN"
1,1,1,10,379,1904,-1,100,2981800,"NaN","NaN",48000,"NaN"
1,1,1,10,379,1904,-1,7,11883000,25,7,25000,0.6
1,1,1,10,379,1904,-1,4,11883000,25,7,15000,17
1,1,1,10,379,1904,-1,8,11883000,25,7,11000,10
1,1,1,10,379,1904,-1,95,11883000,25,7,10000,20
1,1,1,10,379,1904,-1,27,11883000,25,7,40000,"NaN"
1,1,1,10,379,1904,-1,27,11883000,25,7,"NaN",8
1,1,1,11,3,868,-1,99,7483800,"NaN","NaN",200,"NaN"
1,1,1,11,3,868,-1,170,393250,"NaN","NaN",40,"NaN"
1,1,1,11,3,868,-1,171,8250900,"NaN","NaN",120,"NaN"
1,1,1,11,3,5604,-1,99,7483800,"NaN","NaN",200,"NaN"
1,1,1,11,3,5604,-1,170,393250,"NaN","NaN",40,"NaN"
1,1,1,11,3,5604,-1,171,8250900,"NaN","NaN",120,"NaN"
1,1,1,11,4,868,1,169,-49,"NaN","NaN",36,"NaN"
1,1,1,11,4,5604,1,169,-49,"NaN","NaN",36,"NaN"
1,1,1,11,310,5604,1,169,-49,"NaN","NaN",2000,"NaN"
1,1,1,11,310,5604,1,169,13787000,"NaN","NaN",1140,"NaN"
1,1,1,11,392,868,-1,169,13762000,"NaN","NaN",6100,"NaN"
1,1,1,11,392,868,-1,170,393250,"NaN","NaN",70000,"NaN"
1,1,1,11,1904,5604,-1,169,13762000,"NaN","NaN",3500,"NaN"
1,1,1,11,1904,5604,-1,170,393250,"NaN","NaN",20000,"NaN"
1,1,1,11,1904,5604,-1,171,8250900,"NaN","NaN",39800,"NaN"
1,1,1,12,3,1903,-1,13,17939000,25,8,"1.74E+05",20.1
1,1,1,12,3,1903,-1,97,16321000,30,9.6,50,"NaN"
1,1,1,12,4,1903,1,97,16321000,30,9.6,8,"NaN"
1,1,1,12,312,1903,1,97,16321000,30,9.6,5000,"NaN"
1,1,1,12,532,1903,-1,13,17939000,25,8,18000,20.2
1,1,1,12,532,1903,-1,97,16321000,30,9.6,9000,"NaN"
1,1,1,12,532,1903,-1,188,-59,25,"NaN",43000,"NaN"
1,1,1,12,532,1903,-1,189,15128000,25,8.6,4500,"NaN"
1,1,1,12,532,1903,-1,191,-59,25,"NaN",57000,"NaN"
1,1,1,14,3,875,-1,0,-99,"NaN","NaN",210,"NaN"
1,1,1,14,3,875,-1,8,7144600,"NaN","NaN",82,"NaN"
1,1,1,14,3,875,-1,30,-92,"NaN","NaN",41,"NaN"
1,1,1,14,3,875,-1,99,-93,"NaN","NaN",160,"NaN"
1,1,1,14,3,875,-1,128,9143300,"NaN","NaN",89,"NaN"
1,1,1,14,3,875,-1,122,-95,"NaN","NaN",240,"NaN"
1,1,1,14,3,875,-1,198,13914000,"NaN","NaN",600,"NaN"
1,1,1,14,3,875,-1,198,17344000,25,9,500,"NaN"
1,1,1,14,3,875,-1,274,-98,"NaN","NaN",220,"NaN"
1,1,1,14,3,875,-1,284,17344000,25,9,430,"NaN"
1,1,1,14,3,7145,-1,0,-99,"NaN","NaN",210,"NaN"
1,1,1,14,3,7145,-1,8,7144600,"NaN","NaN",82,"NaN"
1,1,1,14,3,7145,-1,30,-92,"NaN","NaN",41,"NaN"
1,1,1,14,3,7145,-1,99,-93,"NaN","NaN",160,"NaN"
1,1,1,14,3,7145,-1,128,9143300,"NaN","NaN",89,"NaN"
1,1,1,14,3,7145,-1,122,-95,"NaN","NaN",240,"NaN"
1,1,1,14,3,7145,-1,198,13914000,"NaN","NaN",600,"NaN"
1,1,1,14,3,7145,-1,198,17344000,25,9,500,"NaN"
1,1,1,14,3,7145,-1,274,-98,"NaN","NaN",220,"NaN"
1,1,1,14,3,7145,-1,284,17344000,25,9,430,"NaN"
1,1,1,14,4,875,1,0,15650000,"NaN","NaN",240,"NaN"
1,1,1,14,4,875,1,8,7144600,"NaN","NaN",67,"NaN"
1,1,1,14,4,875,1,30,-92,"NaN","NaN",7,"NaN"
1,1,1,14,4,875,1,128,9143300,"NaN","NaN",52,"NaN"
1,1,1,14,4,875,1,122,-95,"NaN","NaN",90,"NaN"
1,1,1,14,4,875,1,182,-99,"NaN","NaN",280,"NaN"
1,1,1,14,4,875,1,272,7551000,"NaN","NaN",60,"NaN"
1,1,1,14,4,7145,1,0,15650000,"NaN","NaN",240,"NaN"
1,1,1,14,4,7145,1,8,7144600,"NaN","NaN",67,"NaN"
1,1,1,14,4,7145,1,30,-92,"NaN","NaN",7,"NaN"
1,1,1,14,4,7145,1,128,9143300,"NaN","NaN",52,"NaN"
1,1,1,14,4,7145,1,122,-95,"NaN","NaN",90,"NaN"
1,1,1,14,4,7145,1,182,-99,"NaN","NaN",280,"NaN"
1,1,1,14,4,7145,1,272,7551000,"NaN","NaN",60,"NaN"
1,1,1,14,95,875,1,0,15650000,"NaN","NaN",1000,"NaN"
1,1,1,14,95,875,1,7,-97,"NaN","NaN","1.40E+05","NaN"
1,1,1,14,95,875,1,8,16089,"NaN","NaN",77000,"NaN"
1,1,1,14,95,875,1,8,667080,"NaN","NaN","1.10E+05","NaN"
1,1,1,14,95,875,1,8,7144600,"NaN","NaN","1.36E+05","NaN"
1,1,1,14,95,875,1,30,-92,"NaN","NaN","3.30E+05","NaN"
1,1,1,14,95,875,1,47,-96,"NaN","NaN","2.15E+05","NaN"
1,1,1,14,95,875,1,47,16661000,"NaN","NaN","1.50E+06","NaN"
1,1,1,14,95,875,1,128,9143300,"NaN","NaN","1.80E+05","NaN"
1,1,1,14,95,875,1,122,-95,"NaN","NaN","1.76E+05","NaN"
1,1,1,14,95,875,1,182,-99,"NaN","NaN",20000,"NaN"
1,1,1,14,95,875,1,272,7551000,"NaN","NaN","1.60E+05","NaN"
1,1,1,14,95,875,1,282,16289000,37,7.5,99500,"NaN"
1,1,1,14,247,7145,1,7,-97,"NaN","NaN","8.00E+05","NaN"
1,1,1,14,247,7145,1,8,16089,"NaN","NaN","1.10E+05","NaN"
1,1,1,14,247,7145,1,128,9143300,"NaN","NaN","6.70E+05","NaN"
1,1,1,14,794,875,-1,0,15650000,"NaN","NaN",3.2,"NaN"
1,1,1,14,794,875,-1,8,16089,"NaN","NaN",280,"NaN"
1,1,1,14,794,875,-1,8,667080,"NaN","NaN",350,"NaN"
1,1,1,14,794,875,-1,8,7144600,"NaN","NaN",380,"NaN"
1,1,1,14,794,875,-1,8,17952000,"NaN",10,330,0.71
1,1,1,14,794,875,-1,30,-92,"NaN","NaN",240,"NaN"
1,1,1,14,794,875,-1,47,-96,"NaN","NaN",40300,"NaN"
1,1,1,14,794,875,-1,47,16661000,"NaN","NaN",86000,"NaN"
1,1,1,14,794,875,-1,109,1460000,"NaN","NaN",11000,"NaN"
1,1,1,14,794,875,-1,128,9143300,25,6,18000,"NaN"
1,1,1,14,794,875,-1,122,-95,"NaN","NaN",9100,"NaN"
1,1,1,14,794,875,-1,182,-99,"NaN","NaN",5000,"NaN"
1,1,1,14,794,875,-1,198,-91,"NaN","NaN",9800,"NaN"
1,1,1,14,794,875,-1,198,13914000,"NaN","NaN",1100,"NaN"
1,1,1,14,794,875,-1,198,14965000,"NaN","NaN",1500,506
1,1,1,14,794,875,-1,198,17344000,25,9,3000,8
1,1,1,14,794,875,-1,272,7551000,"NaN","NaN",6200,"NaN"
1,1,1,14,794,875,-1,282,16289000,37,10.5,2390,"NaN"
1,1,1,14,794,875,-1,182,16233000,"NaN",10.1,"1.32E+05","NaN"
1,1,1,14,794,875,-1,284,17344000,25,9,21000,161
1,1,1,14,1507,7145,-1,109,1460000,"NaN","NaN",18000,"NaN"
1,1,1,14,1507,7145,-1,128,9143300,"NaN","NaN",20000,"NaN"
1,1,1,14,1507,7145,-1,198,-91,"NaN","NaN",9000,"NaN"
1,1,1,16,3,2928,-1,272,7551100,"NaN","NaN",12,"NaN"
1,1,1,16,4,2928,1,272,7551100,"NaN","NaN",4,"NaN"
1,1,1,16,1697,2928,-1,272,7551100,"NaN","NaN","2.40E+05","NaN"
1,1,1,17,3,758,-1,6,6384200,"NaN","NaN",200,"NaN"
1,1,1,17,3,758,-1,97,7030200,"NaN","NaN",83,"NaN"
1,1,1,17,3,758,-1,169,14466000,"NaN","NaN",380,"NaN"
1,1,1,17,3,758,-1,287,873600,"NaN","NaN",60,"NaN"
1,1,1,17,3,758,-1,383,11022000,"NaN","NaN",110,"NaN"
1,1,1,17,3,758,-1,387,7030200,"NaN","NaN",50,"NaN"
1,1,1,17,3,758,-1,392,12973000,25,7,32000,"NaN"
1,1,1,17,3,758,-1,131,18453000,25,7.1,750,"NaN"
1,1,1,17,3,2703,-1,6,6384200,"NaN","NaN",200,"NaN"
1,1,1,17,3,2703,-1,97,7030200,"NaN","NaN",83,"NaN"
1,1,1,17,3,2703,-1,169,14466000,"NaN","NaN",380,"NaN"
1,1,1,17,3,2703,-1,287,873600,"NaN","NaN",60,"NaN"
1,1,1,17,3,2703,-1,383,11022000,"NaN","NaN",110,"NaN"
1,1,1,17,3,2703,-1,387,7030200,"NaN","NaN",50,"NaN"
1,1,1,17,3,2703,-1,392,12973000,25,7,32000,"NaN"
1,1,1,17,3,2703,-1,131,18453000,25,7.1,750,"NaN"
1,1,1,17,4,758,1,97,7030200,"NaN","NaN",5,"NaN"
1,1,1,17,4,758,1,169,14466000,"NaN","NaN",140,"NaN"
1,1,1,17,4,758,1,287,873600,25,7.1,16,"NaN"
1,1,1,17,4,758,1,383,11022000,"NaN","NaN",99,"NaN"
1,1,1,17,4,758,1,387,7030200,"NaN","NaN",30,"NaN"
1,1,1,17,4,758,1,392,12973000,25,7,3500,"NaN"
1,1,1,17,4,2703,1,97,7030200,"NaN","NaN",5,"NaN"
1,1,1,17,4,2703,1,169,14466000,"NaN","NaN",140,"NaN"
1,1,1,17,4,2703,1,287,873600,25,7.1,16,"NaN"
1,1,1,17,4,2703,1,383,11022000,"NaN","NaN",99,"NaN"
1,1,1,17,4,2703,1,387,7030200,"NaN","NaN",30,"NaN"
1,1,1,17,4,2703,1,392,12973000,25,7,3500,"NaN"
1,1,1,17,85,758,1,97,7030200,"NaN","NaN",540,"NaN"
1,1,1,17,85,758,1,169,14466000,25,7.1,2100,"NaN"
1,1,1,17,85,758,1,287,873600,"NaN","NaN",1660,"NaN"
1,1,1,17,85,758,1,383,11022000,"NaN","NaN",300,"NaN"
1,1,1,17,85,758,1,387,7030200,"NaN","NaN",250,"NaN"
1,1,1,17,85,758,1,392,12973000,25,7,"1.89E+05","NaN"
1,1,1,17,85,758,1,131,18453000,25,7.1,"NaN",125
1,1,1,17,644,758,-1,97,7030200,"NaN","NaN",38,"NaN"
1,1,1,17,644,758,-1,169,14466000,"NaN","NaN",2000,"NaN"
1,1,1,17,644,758,-1,287,873600,"NaN","NaN",150,"NaN"
1,1,1,17,644,758,-1,383,11022000,"NaN","NaN",55,"NaN"
1,1,1,17,644,758,-1,387,7030200,"NaN","NaN",50,"NaN"
1,1,1,17,644,758,-1,392,12973000,25,7,48900,"NaN"
1,1,1,17,644,758,-1,131,18453000,25,7.1,230,8.5
1,1,1,17,644,2703,-1,97,7030200,"NaN","NaN",38,"NaN"
1,1,1,17,644,2703,-1,169,14466000,"NaN","NaN",2000,"NaN"
1,1,1,17,644,2703,-1,287,873600,"NaN","NaN",150,"NaN"
1,1,1,17,644,2703,-1,383,11022000,"NaN","NaN",55,"NaN"
1,1,1,17,644,2703,-1,387,7030200,"NaN","NaN",50,"NaN"
1,1,1,17,644,2703,-1,392,12973000,25,7,48900,"NaN"
1,1,1,17,644,2703,-1,131,18453000,25,7.1,230,8.5
1,1,1,18,3,1183,-1,109,112100,"NaN","NaN",230,"NaN"
1,1,1,18,3,1183,-1,109,17540000,25,9,80,"NaN"
1,1,1,18,137,1183,-1,109,112100,25,9,18000,"NaN"
1,1,1,18,137,1183,-1,109,17540000,25,9,4400,58
1,1,1,18,137,1183,-1,406,166280,"NaN","NaN","4.30E+05","NaN"
1,1,1,18,691,1183,1,406,166280,"NaN","NaN",1300,"NaN"
1,1,1,19,5,1481,1,4,15991,"NaN","NaN",36,"NaN"
1,1,1,19,5,1481,1,96,6755200,"NaN","NaN",9,"NaN"
1,1,1,19,6,1481,-1,27,7240200,"NaN","NaN",1.4,"NaN"
1,1,1,19,6,1481,-1,96,6755200,"NaN","NaN",20,"NaN"
1,1,1,19,191,1481,1,4,15991,"NaN","NaN",9100,"NaN"
1,1,1,19,191,1481,1,7,8343600,"NaN","NaN",3100,"NaN"
1,1,1,19,191,1481,1,7,17222000,"NaN","NaN",330,"NaN"
1,1,1,19,191,1481,1,8,8343600,"NaN","NaN",6200,"NaN"
1,1,1,19,191,1481,1,8,8898100,"NaN","NaN",54.3,"NaN"
1,1,1,19,191,1481,1,96,6755200,"NaN","NaN",8400,"NaN"
1,1,1,19,191,1481,1,270,8343600,"NaN","NaN",1600,"NaN"
1,1,1,19,800,1481,-1,7,8343600,"NaN","NaN",4800,"NaN"
1,1,1,19,800,1481,-1,8,8343600,"NaN","NaN",7600,"NaN"
1,1,1,19,800,1481,-1,96,6755200,"NaN","NaN",7300,"NaN"
1,1,1,19,800,1481,-1,270,8343600,"NaN","NaN",2100,"NaN"
1,1,1,20,5,3183,1,8,6706900,"NaN","NaN",45,"NaN"
1,1,1,20,2670,3183,1,8,6706900,"NaN","NaN",9000,"NaN"
1,1,1,21,124,1093,-1,7,1901800,"NaN","NaN",49300,0.233
1,1,1,21,124,1093,-1,7,1906000,"NaN","NaN",43300,0.525
1,1,1,21,124,1093,-1,7,6814900,"NaN","NaN",40000,"NaN"
1,1,1,21,124,1093,-1,7,7484400,"NaN","NaN",46700,"NaN"
1,1,1,21,124,1093,-1,7,12224000,"NaN","NaN",42900,"NaN"
1,1,1,21,124,1093,-1,8,7484400,"NaN","NaN",78000,"NaN"
1,1,1,21,124,1093,-1,632,11306000,"NaN","NaN","2.28E+05",1.1
1,1,1,21,124,1093,-1,633,16665000,"NaN","NaN","2.27E+05","NaN"
1,1,1,21,124,1095,-1,7,1901800,"NaN","NaN",49300,0.233
1,1,1,21,124,1095,-1,7,1906000,"NaN","NaN",43300,0.525
1,1,1,21,124,1095,-1,7,6814900,"NaN","NaN",40000,"NaN"
1,1,1,21,124,1095,-1,7,7484400,"NaN","NaN",46700,"NaN"
1,1,1,21,124,1095,-1,7,12224000,"NaN","NaN",42900,"NaN"
1,1,1,21,124,1095,-1,8,7484400,"NaN","NaN",78000,"NaN"
1,1,1,21,124,1095,-1,632,11306000,"NaN","NaN","2.28E+05",1.1
1,1,1,21,124,1095,-1,633,16665000,"NaN","NaN","2.27E+05","NaN"
1,1,1,21,181,1431,1,7,1901800,"NaN","NaN",6200,1.7
1,1,1,21,181,1431,1,7,1906000,"NaN","NaN",5040,0.635
1,1,1,21,181,1431,1,7,6814900,"NaN","NaN",5100,"NaN"
1,1,1,21,181,1431,1,7,7484400,"NaN","NaN",8200,"NaN"
1,1,1,21,181,1431,1,7,8117700,"NaN","NaN",7400,"NaN"
1,1,1,21,181,1431,1,8,7484400,"NaN","NaN",13500,"NaN"
1,1,1,21,181,1431,1,8,11773000,25,6.2,28900,"NaN"
1,1,1,21,181,1431,1,28,15177000,22,6.2,17000,"NaN"
1,1,1,21,181,1431,1,128,14275000,"NaN","NaN",2000,"NaN"
1,1,1,21,181,1431,1,406,12224000,"NaN","NaN",27000,"NaN"
1,1,1,21,181,1431,1,629,4381400,"NaN","NaN",8000,"NaN"
1,1,1,21,181,1431,1,632,11306000,"NaN","NaN",76000,0.283
1,1,1,21,181,1431,1,636,10681000,"NaN","NaN",56000,"NaN"
1,1,1,21,259,1758,1,406,12224000,"NaN","NaN","4.17E+05","NaN"
1,1,1,21,259,1758,1,633,16665000,"NaN","NaN","2.87E+05","NaN"
1,1,1,21,259,1759,1,406,12224000,"NaN","NaN","4.17E+05","NaN"
1,1,1,21,259,1759,1,633,16665000,"NaN","NaN","2.87E+05","NaN"
1,1,1,21,379,1431,-1,629,4381400,"NaN","NaN","5.30E+05","NaN"
1,1,1,21,546,2531,1,632,11306000,"NaN","NaN",6300,266
1,1,1,21,577,1036,1,7,6814900,"NaN","NaN",35,0.55
1,1,1,21,577,1041,1,7,6814900,"NaN","NaN",35,0.55
1,1,1,22,3,286,-1,6,4568100,"NaN","NaN",50,"NaN"
1,1,1,22,3,286,-1,7,8220200,"NaN","NaN",170,"NaN"
1,1,1,22,3,286,-1,7,15044000,22,7.4,355,"NaN"
1,1,1,22,3,286,-1,7,15247000,"NaN","NaN",133,"NaN"
1,1,1,22,3,286,-1,7,17210000,22,7.4,420,"NaN"
1,1,1,22,3,286,-1,17,-265,25,8.7,70,"NaN"
1,1,1,22,3,286,-1,234,18057000,22,8.7,42,"NaN"
1,1,1,22,3,286,-1,459,8546700,"NaN","NaN",20,"NaN"
1,1,1,22,3,286,-1,588,9013600,"NaN","NaN",60,"NaN"
1,1,1,22,3,286,-1,588,14687000,"NaN","NaN",65,"NaN"
1,1,1,22,3,286,-1,675,12413000,25,8.4,72.2,"NaN"
1,1,1,22,3,286,-1,677,12391000,22,8.7,200,"NaN"
1,1,1,22,3,286,-1,681,16418000,"NaN","NaN",300,"NaN"
1,1,1,22,3,286,-1,21,17443000,22,7.5,470,0.37
1,1,1,22,3,286,-1,21,17443000,22,7.5,1990,2.35
1,1,1,22,3,286,-1,679,17668000,30,8.7,"NaN",7.6
1,1,1,22,29,286,-1,6,4568100,"NaN","NaN",1000,"NaN"
1,1,1,22,29,286,-1,6,7635800,"NaN","NaN",6600,"NaN"
1,1,1,22,29,286,-1,7,8220200,"NaN","NaN",108,"NaN"
1,1,1,22,29,286,-1,7,15044000,22,7.4,11,"NaN"
1,1,1,22,29,286,-1,7,15247000,25,8.7,17,"NaN"
1,1,1,22,29,286,-1,7,15899000,22,8.7,17.03,"NaN"
1,1,1,22,29,286,-1,7,17210000,22,7.4,9.2,"NaN"
1,1,1,22,29,286,-1,8,4340100,"NaN","NaN",75.6,"NaN"
1,1,1,22,29,286,-1,8,8347100,"NaN",8.6,35,"NaN"
1,1,1,22,29,286,-1,8,8347100,"NaN",9.4,15,"NaN"
1,1,1,22,29,286,-1,16,15970000,20,8,380,"NaN"
1,1,1,22,29,286,-1,17,-264,"NaN","NaN",50,"NaN"
1,1,1,22,29,286,-1,234,18057000,22,8.7,123,2.53
1,1,1,22,29,286,-1,459,8546700,"NaN","NaN",5500,"NaN"
1,1,1,22,29,286,-1,588,9013600,"NaN","NaN",20,0.117
1,1,1,22,29,286,-1,588,14687000,"NaN","NaN",20,"NaN"
1,1,1,22,29,286,-1,673,4342100,"NaN","NaN",300,"NaN"
1,1,1,22,29,286,-1,675,12413000,25,8.4,18.7,"NaN"
1,1,1,22,29,286,-1,677,12391000,22,8.7,200,"NaN"
1,1,1,22,29,286,-1,679,17668000,30,8.7,870,8.73
1,1,1,22,29,286,-1,681,16418000,"NaN","NaN",900,"NaN"
1,1,1,22,29,286,-1,21,17443000,22,7.5,120,0.24
1,1,1,22,29,286,-1,21,17443000,22,7.5,400,0.81
1,1,1,23,3,1158,-1,6,7042900,"NaN","NaN",570,"NaN"
1,1,1,23,3,1158,-1,108,-274,"NaN","NaN",700,"NaN"
1,1,1,23,3,1158,-1,108,8188600,"NaN","NaN",7.2,"NaN"
1,1,1,23,3,1158,-1,109,921750,"NaN","NaN",200,"NaN"
1,1,1,23,3,1158,-1,440,1586200,"NaN","NaN",42,"NaN"
1,1,1,23,3,1158,-1,440,8037500,"NaN","NaN",51,"NaN"
1,1,1,23,3,1158,-1,440,8138500,"NaN","NaN",53,"NaN"
1,1,1,23,3,1158,-1,706,13192000,"NaN","NaN",80,"NaN"
1,1,1,23,3,1163,-1,6,7042900,"NaN","NaN",570,"NaN"
1,1,1,23,3,1163,-1,108,-274,"NaN","NaN",700,"NaN"
1,1,1,23,3,1163,-1,108,8188600,"NaN","NaN",7.2,"NaN"
1,1,1,23,3,1163,-1,109,921750,"NaN","NaN",200,"NaN"
1,1,1,23,3,1163,-1,440,1586200,"NaN","NaN",42,"NaN"
1,1,1,23,3,1163,-1,440,8037500,"NaN","NaN",51,"NaN"
1,1,1,23,3,1163,-1,440,8138500,"NaN","NaN",53,"NaN"
1,1,1,23,3,1163,-1,706,13192000,"NaN","NaN",80,"NaN"
1,1,1,23,3,3012,-1,6,7042900,"NaN","NaN",570,"NaN"
1,1,1,23,3,3012,-1,108,-274,"NaN","NaN",700,"NaN"
1,1,1,23,3,3012,-1,108,8188600,"NaN","NaN",7.2,"NaN"
1,1,1,23,3,3012,-1,109,921750,"NaN","NaN",200,"NaN"
1,1,1,23,3,3012,-1,440,1586200,"NaN","NaN",42,"NaN"
1,1,1,23,3,3012,-1,440,8037500,"NaN","NaN",51,"NaN"
1,1,1,23,3,3012,-1,440,8138500,"NaN","NaN",53,"NaN"
1,1,1,23,3,3012,-1,706,13192000,"NaN","NaN",80,"NaN"
1,1,1,23,860,1158,-1,108,-274,"NaN","NaN",14,"NaN"
1,1,1,23,860,1158,-1,109,921750,"NaN","NaN",48,"NaN"
1,1,1,23,860,1158,-1,440,1586200,"NaN","NaN",10,"NaN"
1,1,1,23,860,1158,-1,440,1989500,"NaN","NaN",16,"NaN"
1,1,1,23,860,1158,-1,440,8037500,"NaN","NaN",2.7,1.1
1,1,1,23,860,1158,-1,440,8138500,"NaN","NaN",9,35
1,1,1,23,860,3012,-1,108,-274,"NaN","NaN",14,"NaN"
1,1,1,23,860,3012,-1,109,921750,"NaN","NaN",48,"NaN"
1,1,1,23,860,3012,-1,440,1586200,"NaN","NaN",10,"NaN"
1,1,1,23,860,3012,-1,440,1989500,"NaN","NaN",16,"NaN"
1,1,1,23,860,3012,-1,440,8037500,"NaN","NaN",2.7,1.1
1,1,1,23,860,3012,-1,440,8138500,"NaN","NaN",9,35
1,1,1,23,1929,1163,-1,108,8188600,"NaN","NaN",2.7,3.6
1,1,1,23,1929,1163,-1,108,3894000,"NaN","NaN","NaN",9.34
1,1,1,23,1929,3012,1,108,8188600,"NaN","NaN",2.7,3.6
1,1,1,23,1929,3012,1,108,3894000,"NaN","NaN","NaN",9.34
1,1,1,24,3,1872,-1,97,-286,"NaN","NaN",31,"NaN"
1,1,1,24,3,1872,-1,724,-292,"NaN","NaN",50,"NaN"
1,1,1,24,4,1872,1,724,-292,"NaN","NaN",9,"NaN"
1,1,1,24,296,1872,-1,13,148910,"NaN","NaN",370,"NaN"
1,1,1,24,296,1872,-1,97,-286,"NaN","NaN",6250,"NaN"
1,1,1,24,296,1872,-1,89,18567000,30,9,10200,61.9
1,1,1,24,296,1872,-1,461,-291,"NaN","NaN",3600,"NaN"
